date,Adj Close,RSI,Moving Average2,Moving Average3,Volatility,Moving Average Slope,Daily Return,High-Low Range,Close-Open Change,Relative High,Relative Low,Open,High,Low,Close
2024-03-04 01:55:00,1.0843634605407715,47.618128288044794,1.0843634605407715,1.0843634605407715,0.0,-4.1978699820382256e-06,-0.00010839572133725106,0.00023508071899414062,0.00023508071899414062,0.00021683845139519928,0.0,1.0841283798217773,1.0843634605407715,1.0841283798217773,1.0843634605407715
2024-03-04 02:00:00,1.0842459201812744,45.45496429394149,1.084304690361023,1.084304690361023,5.8770179748535156e-05,-4.1978699820382256e-06,-0.00010839572133725106,0.00011754035949707031,-0.00011754035949707031,0.0,-0.00010839572133724701,1.0843634605407715,1.0843634605407715,1.0842459201812744,1.0842459201812744
2024-03-04 02:05:00,1.0842459201812744,45.45496429394149,1.0842851003011067,1.0842851003011067,5.5409056842308933e-05,-1.3992899940180287e-06,0.0,0.00023508071899414062,0.00011754035949707031,0.00021683845139519928,0.0,1.0841283798217773,1.0843634605407715,1.0841283798217773,1.0842459201812744
2024-03-04 02:10:00,1.0843634605407715,42.85645332561057,1.084304690361023,1.084304690361023,5.8770179748535156e-05,1.3992899940180287e-06,0.00010840747224349911,0.00023508071899414062,0.00023508071899414062,0.00021683845139519928,0.0,1.0841283798217773,1.0843634605407715,1.0841283798217773,1.0843634605407715
2024-03-04 02:15:00,1.0845986604690552,47.82512890573355,1.0843634843826293,1.0843634843826293,0.00012880254317668561,4.1995729718826065e-06,0.0002169013774830919,0.0002351999282836914,0.0002351999282836914,0.00021690137748315249,0.0,1.0843634605407715,1.0845986604690552,1.0843634605407715,1.0845986604690552
2024-03-04 02:20:00,1.0845986604690552,47.82512890573355,1.0844026803970337,1.0844026803970337,0.00014665168597700169,2.799715314598978e-06,0.0,0.0,0.0,0.0,0.0,1.0845986604690552,1.0845986604690552,1.0845986604690552,1.0845986604690552
2024-03-04 02:25:00,1.0845986604690552,47.82512890573355,1.0844306775501795,1.0844306775501795,0.0001521097378957575,1.9997966532736555e-06,0.0,0.0001176595687866211,0.0,0.00010848212622329535,0.0,1.0845986604690552,1.0847163200378418,1.0845986604690552,1.0845986604690552
2024-03-04 02:30:00,1.0847163200378418,47.82512890573355,1.0844663828611374,1.0844663828611374,0.00017079017955233276,2.5503793541333967e-06,0.00010848212622338593,0.0001176595687866211,0.0,0.0,-0.00010847035912810492,1.0847163200378418,1.0847163200378418,1.0845986604690552,1.0847163200378418
2024-03-04 02:35:00,1.0847163200378418,47.82512890573355,1.084494153658549,1.084494153658549,0.00017915912264775203,1.9836283865481974e-06,0.0,0.0001176595687866211,-0.0001176595687866211,0.0,-0.00010845859458539971,1.0848339796066284,1.0848339796066284,1.0847163200378418,1.0847163200378418
2024-03-04 02:40:00,1.0848339796066284,45.449937796617974,1.084528136253357,1.084528136253357,0.0001981957185562912,2.4273282005652215e-06,0.00010847035912808778,0.0001176595687866211,0.0001176595687866211,0.00010847035912810492,0.0,1.0847163200378418,1.0848339796066284,1.0847163200378418,1.0848339796066284
2024-03-04 02:45:00,1.0848339796066284,45.449937796617974,1.0845559401945635,1.0845559401945635,0.0002084252503172755,1.985995800463896e-06,0.0,0.0,0.0,0.0,0.0,1.0848339796066284,1.0848339796066284,1.0848339796066284,1.0848339796066284
2024-03-04 02:50:00,1.0848339796066284,47.61536976250241,1.0845791101455688,1.0845791101455688,0.00021383710501499361,1.6549965003839366e-06,0.0,0.0,0.0,0.0,0.0,1.0848339796066284,1.0848339796066284,1.0848339796066284,1.0848339796066284
2024-03-04 02:55:00,1.0848339796066284,50.0,1.0845987154887273,1.0845987154887273,0.0002163823767725208,1.4003816541771234e-06,0.0,0.0,0.0,0.0,0.0,1.0848339796066284,1.0848339796066284,1.0848339796066284,1.0848339796066284
2024-03-04 03:00:00,1.0847163200378418,50.0,1.084607115813664,1.084607115813664,0.0002106995562840676,6.000232097688343e-07,-0.0001084585945854144,0.0001176595687866211,-0.0001176595687866211,0.0,-0.00010845859458539971,1.0848339796066284,1.0848339796066284,1.0847163200378418,1.0847163200378418
2024-03-04 03:05:00,1.0847163200378418,52.633263966704014,1.0846143960952759,1.0846143960952759,0.00020092364468711255,1.8003035564698574e-06,0.0,0.0001176595687866211,0.0,0.0,-0.00010847035912810492,1.0847163200378418,1.0847163200378418,1.0845986604690552,1.0847163200378418
2024-03-04 03:10:00,1.084481120109558,50.0,1.0846060663461685,1.0846060663461685,0.00017622825163486012,1.1999996341049979e-06,-0.0002168308192094237,0.0002351999282836914,-0.0002351999282836914,0.0,-0.00021683081920947418,1.0847163200378418,1.0847163200378418,1.084481120109558,1.084481120109558
2024-03-04 03:15:00,1.0847163200378418,50.0,1.0846125518574434,1.0846125518574434,0.00013652049021119637,2.3999992682099958e-06,0.00021687784501023266,0.0001176595687866211,0.0001176595687866211,0.00010848212622329535,0.0,1.0845986604690552,1.0847163200378418,1.0845986604690552,1.0847163200378418
2024-03-04 03:20:00,1.0847163200378418,52.633263966704014,1.0846183167563543,1.0846183167563543,0.00010393630840219976,1.8003035564698574e-06,0.0,0.0,0.0,0.0,0.0,1.0847163200378418,1.0847163200378418,1.0847163200378418,1.0847163200378418
2024-03-04 03:25:00,1.0847163200378418,52.633263966704014,1.084623474823801,1.084623474823801,9.942033781998372e-05,6.003039223807199e-07,0.0,0.0,0.0,0.0,0.0,1.0847163200378418,1.0847163200378418,1.0847163200378418,1.0847163200378418
2024-03-04 03:30:00,1.0845986604690552,52.63045566108207,1.0846222341060638,1.0846222341060638,9.942033781998372e-05,0.0,-0.00010847035912808778,0.0001176595687866211,-0.0001176595687866211,0.0,-0.00010847035912810492,1.0847163200378418,1.0847163200378418,1.0845986604690552,1.0845986604690552
2024-03-04 03:35:00,1.0847163200378418,52.63298298031264,1.0846267143885295,1.0846267143885295,9.394034244617658e-05,6.003039223807199e-07,0.00010848212622338593,0.0001176595687866211,0.0001176595687866211,0.00010848212622329535,0.0,1.0845986604690552,1.0847163200378418,1.0845986604690552,1.0847163200378418
2024-03-04 03:40:00,1.0845986604690552,55.55555555555556,1.0846254392103716,1.0846254392103716,9.942033781998372e-05,-6.003039223807199e-07,-0.00010847035912808778,0.0001176595687866211,-0.0001176595687866211,0.0,-0.00010847035912810492,1.0847163200378418,1.0847163200378418,1.0845986604690552,1.0845986604690552
