date,GBPJPY=X,EURUSD=X,GBPUSD=X,USDJPY=X,USDCHF=X,AUDUSD=X,USDCAD=X,USDNOK=X,EURGBP=X,EURJPY=X,AUDJPY=X,NZDUSD=X,EURCHF=X,EURCAD=X,GBPCAD=X,MACD,RSI,BB_Middle,BB_Upper,BB_Lower,Moving Average2,Moving Average3,MA_diff,ADX,Return,HL_Spread,Mean_HL_Price,Mean_OC_Price,Close_Volatility,Volatility,Range,Doji,Hammer_Signal,Engulfing,Harami,Three_crows,Open,High,Low,Close
2023-12-18 18:00:00,180.68899536132812,1.0926573276519775,1.2641586065292358,142.93699645996094,0.8679599761962891,0.6702772378921509,1.3394399881362915,10.392640113830566,0.8640499711036682,156.13499450683594,95.7959976196289,0.6211951971054077,0.948140025138855,1.4630000591278076,1.6931300163269043,-0.0009842267588620057,42.45370179881276,1.8873474955558778,1.8942253214275901,1.8804696696841654,1.8860499858856201,1.8860499858856201,0.0,46.27919097329527,-4.2411088723603996e-05,0.0020699501037597656,1.8866850137710571,1.8867849707603455,3.999471664428711e-05,0.0012094280968287146,0.0020699501037597656,0,0,0,0,0,1.8875199556350708,1.887719988822937,1.8856500387191772,1.8860499858856201
2023-12-18 19:00:00,180.60299682617188,1.0920606851577759,1.2640467882156372,142.88299560546875,0.868369996547699,0.6701963543891907,1.339210033416748,10.398759841918945,0.8636500239372253,155.98800659179688,95.75499725341797,0.6213109493255615,0.9480000138282776,1.461899995803833,1.6927200555801392,-0.0009399886308767424,42.42704038338611,1.887112993001938,1.8938332842810737,1.8803927017228022,1.8860099911689758,1.8860099911689758,-3.999471664428711e-05,46.27919097329527,-4.2411088723603996e-05,0.002290010452270508,1.8870049715042114,1.8860049843788147,3.999471664428711e-05,0.0012094280968287146,0.002290010452270508,0,0,0,0,0,1.8860399723052979,1.8881499767303467,1.8858599662780762,1.8859699964523315
2023-12-18 20:00:00,180.74200439453125,1.0921800136566162,1.2647660970687866,142.91700744628906,0.8672599792480469,0.6705109477043152,1.3394299745559692,10.39501953125,0.8633800148963928,156.0570068359375,95.80799865722656,0.6211565732955933,0.9470499753952026,1.4625600576400757,1.6939300298690796,-0.0008667573085676672,49.14073541340871,1.8869049966335296,1.8934240588978624,1.8803859343691969,1.886156678199768,1.886156678199768,0.00029337406158447266,46.27919097329527,0.00025454053347817585,0.0010399818420410156,1.8864400386810303,1.8862500190734863,0.00024002790451049805,0.0012094280968287146,0.0010399818420410156,0,0,0,0,0,1.8860499858856201,1.8869600296020508,1.8859200477600098,1.8864500522613525
2023-12-18 21:00:00,180.5449981689453,1.0926573276519775,1.2648141384124756,142.73699951171875,0.8671000003814697,0.6708303093910217,1.339840054512024,10.391369819641113,0.8635799884796143,155.9219970703125,95.73899841308594,0.6214268207550049,0.9470900297164917,1.4635499715805054,1.6945699453353882,-0.0008361720527014782,46.05795893370532,1.8865620017051696,1.8924950194671781,1.8806289839431611,1.8860750198364258,1.8860750198364258,-0.00024497509002685547,46.27919097329527,-0.00032866362627004264,0.0018500089645385742,1.8862150311470032,1.8860950469970703,0.00031000375747680664,0.0012094280968287146,0.0018500089645385742,0,0,0,0,0,1.8863600492477417,1.8871400356292725,1.8852900266647339,1.885830044746399
2023-12-18 22:00:00,180.61000061035156,1.0924185514450073,1.2649260759353638,142.79400634765625,0.8670600056648254,0.6706188321113586,1.3396300077438354,10.388449668884277,0.8632799983024597,155.95199584960938,95.70700073242188,0.6212337613105774,0.9469699859619141,1.4628900289535522,1.6940699815750122,-0.0007737423573521696,50.50849284069021,1.886282002925873,1.8916500158579193,1.8809139899938265,1.8861260175704957,1.8861260175704957,0.00020399093627920806,46.27919097329527,0.00026511602239498444,0.004289984703063965,1.8847050070762634,1.8859099745750427,0.0002499818801879883,0.0012094280968287146,0.004289984703063965,0,1,0,0,0,1.8854899406433105,1.8868499994277954,1.8825600147247314,1.886330008506775
2023-12-18 23:00:00,180.48599243164062,1.0926573276519775,1.2651981115341187,142.66299438476562,0.8670600056648254,0.6706008911132812,1.3398100137710571,10.394359588623047,0.8633400201797485,155.83599853515625,95.63800048828125,0.6215426921844482,0.9472000002861023,1.4634599685668945,1.6949700117111206,-0.000670967933354083,60.78920721292025,1.8861400008201599,1.8912455289733494,1.8810344726669703,1.8862866759300232,1.8862866759300232,0.0008032917976379395,46.27919097329527,0.00040287713043807294,0.0024499893188476562,1.8862149715423584,1.8867999911308289,0.00037997961044311523,0.0012094280968287146,0.0024499893188476562,0,1,0,0,0,1.8865100145339966,1.8874399662017822,1.8849899768829346,1.8870899677276611
2023-12-19 00:00:00,180.36199951171875,1.0922993421554565,1.2654223442077637,142.54100036621094,0.8671799898147583,0.6714473366737366,1.339269995689392,10.388919830322266,0.8629599809646606,155.65499877929688,95.697998046875,0.6221613883972168,0.9469799995422363,1.4624799489974976,1.694659948348999,-0.000731792453153135,47.26621417797888,1.8858250021934508,1.890460095106982,1.8811899092799196,1.8860400063650948,1.8860400063650948,-0.001480017389569932,46.27919097329527,-0.0013406773367475866,0.0036699771881103516,1.8855149745941162,1.8858699798583984,0.0012649893760681152,0.0012094280968287146,0.0036699771881103516,0,0,-1,0,0,1.887179970741272,1.8873499631881714,1.883679986000061,1.884559988975525
2023-12-19 01:00:00,180.36099243164062,1.0921800136566162,1.2652782201766968,142.54600524902344,0.8673400282859802,0.6712896227836609,1.3392399549484253,10.389240264892578,0.8629099726676941,155.63999938964844,95.66999816894531,0.6220065951347351,0.9470099806785583,1.462249994277954,1.6943800449371338,-0.0007425603964061889,59.223276000642976,1.8855390012264253,1.8895447324253907,1.8815332700274598,1.8859200030565262,1.8859200030565262,-0.0008400231599807739,46.27919097329527,0.0002759216602614689,0.0021300315856933594,1.8854750394821167,1.8848350048065186,0.0002599954605102539,0.0012094280968287146,0.0021300315856933594,0,-1,0,1,0,1.8845900297164917,1.8865400552749634,1.88441002368927,1.8850799798965454
2023-12-19 02:00:00,181.81500244140625,1.0925379991531372,1.26558256149292,143.6649932861328,0.8670899868011475,0.6721965670585632,1.3393299579620361,10.388500213623047,0.8629500269889832,156.90199279785156,96.5459976196289,0.6225875020027161,0.9470000267028809,1.462689995765686,1.6949700117111206,-0.000858831081461009,51.898596650067894,1.8853489995002746,1.8894346221706455,1.8812633768299036,1.8856111102634006,1.8856111102634006,-0.002471142345004562,46.27919097329527,-0.001029140407218132,0.00457000732421875,1.8837549686431885,1.8841399550437927,0.000970005989074707,0.0012094280968287146,0.00457000732421875,0,0,0,0,0,1.8851399421691895,1.8860399723052979,1.881469964981079,1.883139967918396
2023-12-19 03:00:00,181.69000244140625,1.0928961038589478,1.2660951614379883,143.51600646972656,0.8666200041770935,0.6719481945037842,1.3392200469970703,10.382060050964355,0.8629500269889832,156.79600524902344,96.41600036621094,0.6230141520500183,0.9468100070953369,1.4631199836730957,1.6954200267791748,-0.0008760969724577183,53.339734882195884,1.8851610004901886,1.8890673582803086,1.8812546427000687,1.8854779958724976,1.8854779958724976,-0.0011980295181275302,46.27919097329527,0.0006053710586548799,0.0027500391006469727,1.8833850026130676,1.883704960346222,0.0005699992179870605,0.0012094280968287146,0.0027500391006469727,0,0,1,0,0,1.8831299543380737,1.8847600221633911,1.8820099830627441,1.8842799663543701
