date,MACD,RSI,BB_Middle,BB_Upper,BB_Lower,Moving Average2,Moving Average3,Volatility,MA_diff,ADX,Moving Average Slope,Return,HL_Spread,Mean_HL_Price,Mean_OC_Price,Close_Volatility,Range,Doji,Three Crows Pattern,Hammer_Signal,Daily Return,High-Low Range,Close-Open Change,Relative High,Relative Low,Moving Average1,Log Returns,Stochastic,Close
2024-03-07 21:50:00,-0.0006474416799893135,30.989820989820984,10.401853942871094,10.404488118677925,10.399219767064263,10.400010108947754,10.400010108947754,0.0,0.0,24.519964327500425,-2.1423612322126117e-05,-5.767890018715249e-05,0.0040607452392578125,10.398449897766113,10.400229930877686,0.0002999305725097656,0.0040607452392578125,0,0,1,-5.767890018715249e-05,0.0040607452392578125,-0.00043964385986328125,2.934255618778576e-06,-0.0003875051326549457,10.400010108947754,-5.768056367888178e-05,16.135208778260548,10.400010108947754
2024-03-07 21:55:00,-0.0007201748408576236,30.989820989820984,10.401617956161498,10.40423921288357,10.398996699439426,10.399710178375244,10.399710178375244,0.0002999305725097656,-0.0002999305725097656,24.519964327500425,-2.1423612322126117e-05,-5.767890018715249e-05,0.010700225830078125,10.395190238952637,10.399519920349121,0.0002999305725097656,0.010700225830078125,1,0,0,-5.767890018715249e-05,0.010700225830078125,-0.0002193450927734375,8.75760972092845e-05,-0.0009413284166003197,10.399710178375244,-5.768056367888178e-05,16.135208778260548,10.399410247802734
2024-03-07 22:00:00,-0.0011098341526558642,30.989820989820984,10.401131916046143,10.405420533671395,10.396843298420892,10.397706667582193,10.397706667582193,0.002843955560122713,-0.004007021586099668,24.519964327500425,-0.0001431079137893373,-0.000549127466901056,0.007640838623046875,10.392930030822754,10.394505023956299,0.0028553009033203125,0.007640838623046875,0,0,1,-0.0003034031835441042,0.007640838623046875,-0.0016107559204101562,0.0001385286405212053,-0.0005964988216350177,10.397706667582193,-0.0005492782926060608,16.135208778260548,10.393699645996094
2024-03-07 22:05:00,-0.0011211932944323877,30.989820989820984,10.400877380371094,10.405130784046177,10.396623976696011,10.397929906845093,10.397929906845093,0.002493104435530834,0.0006697177886962891,24.519964327500425,1.5945661635668224e-05,0.0004714373903986768,0.008489608764648438,10.394354820251465,10.396399974822998,0.0024499893188476562,0.008489608764648438,0,1,0,-4.5122992229843874e-05,0.008489608764648438,0.004399299621582031,0.00042324560659041027,-0.00039351840595410137,10.397929906845093,0.00047132629870595764,16.135208778260548,10.398599624633789
2024-03-07 22:10:00,-0.0011429145211625524,30.989820989820984,10.400738382339478,10.405156183463621,10.396320581215335,10.397983932495118,10.397983932495118,0.002232516710937017,0.00021610260009730098,24.519964327500425,3.858975001769238e-06,-3.8427245302119495e-05,0.009500503540039062,10.394149780273438,10.394344806671143,0.00019979476928710938,0.009500503540039062,0,0,0,-4.344905549791278e-05,0.009500503540039062,0.007710456848144531,0.0008094376817425773,-0.0001049084102768756,10.397983932495118,-3.8427983647625364e-05,16.135208778260548,10.398200035095215
2024-03-07 22:15:00,-0.0011549910640731298,30.989820989820984,10.400580358505248,10.405143258713169,10.396017458297328,10.398003260294596,10.398003260294596,0.002038457800971371,9.663899739642545e-05,24.519964327500425,1.3805571055870911e-06,-9.630109334746173e-06,0.0006999969482421875,10.397749900817871,10.397749900817871,5.0067901611328125e-05,0.0006999969482421875,0,0,0,-3.6685266265279457e-05,0.0006999969482421875,0.0006999969482421875,6.732423055925706e-05,0.0,10.398003260294596,-9.63015570454677e-06,16.135208778260548,10.398099899291992
2024-03-07 22:20:00,-0.0011947560985099415,30.989820989820984,10.400327348709107,10.40501095680198,10.395643740616233,10.397917066301618,10.397917066301618,0.0018990184014725216,-0.0005171639578680498,24.519964327500425,-6.156713784122303e-06,-6.731969831241802e-05,0.0010995864868164062,10.397650241851807,10.397600173950195,0.00034999847412109375,0.0010995864868164062,0,0,0,-3.861342589033257e-05,0.0010995864868164062,-0.000400543212890625,3.843019883546409e-05,-6.732163710078912e-05,10.397917066301618,-6.732196438500991e-05,16.135208778260548,10.39739990234375
2024-03-07 22:25:00,-0.0012208002246225647,30.989820989820984,10.400085353851319,10.40487366012471,10.395297047577927,10.397839903831482,10.397839903831482,0.001788061899256541,-0.0005401372909545898,24.519964327500425,-5.511605009722587e-06,-9.630850420605519e-06,0.0079803466796875,10.39480972290039,10.397249698638916,5.0067901611328125e-05,0.0079803466796875,1,0,0,6.928589740575752e-05,0.0079803466796875,0.00010013580322265625,0.00015391312658831835,-0.000613634575015405,10.397839903831482,-9.630896797543198e-06,16.135208778260548,10.397299766540527
2024-03-07 22:30:00,-0.0010696513168060306,30.989820989820984,10.39997935295105,10.404670929642267,10.395287776259833,10.398079872131348,10.398079872131348,0.0018173065344162524,0.0019197463989257812,24.519964327500425,1.7140592847551617e-05,0.0002596685726456993,0.011529922485351562,10.394735336303711,10.394799709320068,0.0013499259948730469,0.011529922485351562,0,0,0,2.693213385516202e-05,0.011529922485351562,0.010399818420410156,0.0010491739476248326,-6.05822226974969e-05,10.398079872131348,0.0002596348645970437,16.135208778260548,10.399999618530273
2024-03-07 22:35:00,-0.0014823637533538658,30.989820989820984,10.39943037033081,10.405574664490212,10.393286076171409,10.39735288619995,10.39735288619995,0.0027800934581532454,-0.006542873382567649,24.519964327500425,-5.192756652837106e-05,-0.0008836159663426768,0.010729789733886719,10.394335269927979,10.395255088806152,0.0045948028564453125,0.010729789733886719,0,0,0,-0.00014210561035294945,0.010729789733886719,-0.008890151977539062,0.0,-0.0010317402967259784,10.39735288619995,-0.0008840065850522353,16.135208778260548,10.390810012817383
