date,Doji,Three Crows Pattern,Hammer_Signal,Engulfing,Harami,Three_crows,Piercing,Three line Strike,Three Outside,Three Inside,Daily Return,High-Low Range,Close-Open Change,Relative High,Relative Low,Moving Average1,Moving Average2,Moving Average3,Volatility,Log Returns,BB_Middle,BB_Upper,BB_Lower,RSI,Stochastic,Close
2024-03-07 18:40:00,1,0,0,0,0,0,0,0,-1,0,-0.0001998320348068905,0.0024805068969726562,-1.049041748046875e-05,0.00019213542166303515,-4.617847044261789e-05,10.408559799194336,10.408559799194336,10.408559799194336,0.0,-0.00019985200388831045,10.405477183205742,10.409913952562578,10.401040413848905,36.27167630057803,10.358814352574102,10.408559799194336
2024-03-07 18:45:00,0,0,0,0,0,0,0,0,0,0,-0.0001998320348068905,0.005649566650390625,-0.0020399093627929688,0.00015658608973106774,-0.0003861968216597136,10.407519817352295,10.407519817352295,10.407519817352295,0.0010399818420410156,-0.00019985200388831045,10.405477183205742,10.409913952562578,10.401040413848905,36.27167630057803,10.358814352574102,10.406479835510254
2024-03-07 18:50:00,0,0,0,0,0,0,0,0,0,0,-2.300223103313126e-05,0.00218963623046875,0.0006008148193359375,0.00017202658869349975,-3.840124702321598e-05,10.407093365987143,10.407093365987143,10.407093365987143,0.0010415195732831786,-2.3002495588504426e-05,10.405477183205742,10.409913952562578,10.401040413848905,36.27167630057803,10.358814352574102,10.406240463256836
2024-03-07 18:55:00,0,0,1,0,0,0,0,0,0,0,4.4172631040950705e-05,0.00279998779296875,-0.0006399154663085938,0.0,-0.0002690397142387711,10.406995058059692,10.406995058059692,10.406995058059692,0.00091791372794359,4.417165545901341e-05,10.405477183205742,10.409913952562578,10.401040413848905,36.27167630057803,10.358814352574102,10.406700134277344
2024-03-07 19:00:00,0,0,0,0,0,0,0,0,0,0,-5.5717372163477386e-05,0.0035600662231445312,-0.00070953369140625,0.00016046036638114314,-0.00018162903835946642,10.406820106506348,10.406820106506348,10.406820106506348,0.0008924599002918251,-5.571892443391701e-05,10.405477183205742,10.409913952562578,10.401040413848905,36.27167630057803,10.358814352574102,10.406120300292969
2024-03-07 19:05:00,0,0,0,1,0,0,0,0,0,0,0.00031709350262576486,0.006030082702636719,0.004139900207519531,0.0005304871068628149,-4.903431274561264e-05,10.407253424326578,10.407253424326578,10.407253424326578,0.0012659221519005638,0.0003170432391062707,10.405477183205742,10.409913952562578,10.401040413848905,36.27167630057803,10.358814352574102,10.409420013427734
2024-03-07 19:10:00,0,0,0,0,-1,0,0,0,0,0,-0.0002843775228885681,0.003940582275390625,-0.0027799606323242188,0.00011149917465873878,-0.000267066634453758,10.407140050615583,10.407140050615583,10.407140050615583,0.0012044681397982853,-0.00028441796584389024,10.405477183205742,10.409913952562578,10.401040413848905,36.27167630057803,10.358814352574102,10.40645980834961
2024-03-07 19:15:00,0,0,0,0,0,0,0,0,-1,0,-9.989035887580933e-05,0.0033407211303710938,-0.0010395050048828125,0.00016917211237133846,-0.0001518516739974582,10.406925082206726,10.406925082206726,10.406925082206726,0.0012620936890587638,-9.98953482499705e-05,10.405477183205742,10.409913952562578,10.401040413848905,36.27167630057803,10.358814352574102,10.405420303344727
2024-03-07 19:20:00,0,0,0,0,0,0,0,0,0,0,-0.00032004768820537155,0.004519462585449219,-0.00341033935546875,9.60502276702009e-05,-0.0003382837693995339,10.406387858920628,10.406387858920628,10.406387858920628,0.0019299649305061066,-0.00032009891439690867,10.405477183205742,10.409913952562578,10.401040413848905,36.27167630057803,10.358814352574102,10.402090072631836
2024-03-07 19:25:00,0,0,0,0,0,0,0,0,0,0,2.7871032663995265e-05,0.0030298233032226562,0.00035953521728515625,0.00025377478532972704,-3.749779161844594e-05,10.405987071990968,10.405987071990968,10.405987071990968,0.002190424533410402,2.7870644273980922e-05,10.405477183205742,10.409913952562578,10.401040413848905,36.27167630057803,10.358814352574102,10.402379989624023
2024-03-07 19:30:00,0,0,0,0,0,0,0,0,1,0,0.000137426031515675,0.0037202835083007812,0.0014295578002929688,0.0003576377244449464,0.0,10.40578911521218,10.40578911521218,10.40578911521218,0.002180286758768977,0.00013741658942365551,10.405477183205742,10.409913952562578,10.401040413848905,36.27167630057803,10.358814352574102,10.403809547424316
2024-03-07 19:35:00,0,0,0,1,0,0,0,0,0,0,0.00023264799341116138,0.0037794113159179688,0.00238037109375,0.0003143210788445414,-4.894938935636778e-05,10.405825853347778,10.405825853347778,10.405825853347778,0.002091018751216055,0.00023262093506337445,10.405477183205742,10.409913952562578,10.401040413848905,36.27167630057803,10.358814352574102,10.406229972839355
2024-03-07 19:40:00,0,0,0,0,-1,0,0,0,0,0,-0.00019602770341586861,0.0029296875,-0.0019702911376953125,7.010855370177746e-05,-0.00021142540312418378,10.405700023357685,10.405700023357685,10.405700023357685,0.002055729144362156,-0.00019604691935740082,10.405477183205742,10.409913952562578,10.401040413848905,36.27167630057803,10.358814352574102,10.404190063476562
2024-03-07 19:45:00,0,0,0,0,0,0,0,0,-1,0,-0.00015472633970281535,0.00337982177734375,-0.002719879150390625,2.6854254172124588e-05,-0.00029796307274258376,10.405477183205742,10.405477183205742,10.405477183205742,0.002137688965059458,-0.00015473831105778616,10.405477183205742,10.409913952562578,10.401040413848905,36.27167630057803,10.358814352574102,10.402580261230469
2024-03-07 19:50:00,0,0,0,0,0,0,0,0,0,0,-4.235463924484595e-05,0.0019998550415039062,-0.0005903244018554688,0.00011056051891203682,-8.168277143501227e-05,10.405018602098737,10.405254681905111,10.405254681905111,0.002115729523926544,-4.2355536227906415e-05,10.405018602098737,10.409409794677519,10.400627409519956,35.55240793201132,5.553822152886116,10.402139663696289
2024-03-07 19:55:00,0,0,0,0,0,0,0,0,0,0,5.583348017501599e-05,0.004179954528808594,0.0005807876586914062,0.00025092977871789095,-0.00015090625347813244,10.404750074659075,10.405096292495728,10.405096292495728,0.0021514970836609094,5.5831921544277345e-05,10.404750074659075,10.409215502739649,10.400284646578502,40.92792046396023,21.021720891209096,10.40272045135498
2024-03-07 20:00:00,0,0,0,0,0,0,0,0,0,0,0.00044022562067280724,0.004580497741699219,0.00341033935546875,0.0003297196173272471,-0.00011054819530071172,10.40482575552804,10.405225922079648,10.405225922079648,0.0022201320299499957,0.0004401287498032419,10.40482575552804,10.409433635308314,10.400217875747767,52.11401605967195,65.7872657779435,10.407299995422363
2024-03-07 20:05:00,0,0,-1,0,0,0,0,0,0,0,-6.148717405951576e-05,0.0031604766845703125,0.000690460205078125,0.0002700832611614405,-3.363439322913087e-05,10.404822894505092,10.405305597517225,10.405305597517225,0.0022177392452800795,-6.148906447329387e-05,10.404822894505092,10.409425808065361,10.400219980944822,49.920652913171615,59.53202200055934,10.406660079956055
2024-03-07 20:10:00,0,0,0,0,0,0,0,0,0,0,-0.0001008964849716909,0.0047092437744140625,-0.0017099380493164062,0.00013351213146024153,-0.0003189812831936175,10.404786450522286,10.405321623149671,10.405321623149671,0.0022002427643514587,-0.00010090157536443543,10.404786450522286,10.409353050169866,10.400219850874706,49.00775251307541,49.26820173394239,10.405610084533691
2024-03-07 20:15:00,1,0,0,0,0,0,0,0,0,0,-0.0001422408226945393,0.0027894973754882812,4.9591064453125e-05,0.00012392903815941912,-0.00014418666939701647,10.404408591134208,10.40526204109192,10.40526204109192,0.0017875984048439466,-0.00014225093987975558,10.404408591134208,10.408118748203162,10.400698434065255,38.92858568520219,36.21459060923555,10.404129981994629
2024-03-07 20:20:00,0,0,0,-1,0,0,0,0,0,0,-6.819731132101658e-05,0.0027303695678710938,-0.0007991790771484375,0.00011347788166676826,-0.0001489511774705157,10.404191493988037,10.405174346197219,10.405174346197219,0.0017080943975973438,-6.819963686338339e-05,10.404191493988037,10.407736640642069,10.400646347334005,42.977391917500334,34.71947961435707,10.403420448303223
2024-03-07 20:25:00,0,0,0,0,1,0,0,0,0,0,2.594241315967416e-05,0.00222015380859375,0.0002307891845703125,0.00013750343987772095,-7.590189881250196e-05,10.404067925044469,10.405106891285289,10.405106891285289,0.001677021709039216,2.5942076661093597e-05,10.404067925044469,10.407548580392852,10.400587269696086,45.85541948455493,38.00673713555581,10.403690338134766
